# durability sample series — docs/standards/oom-durability-verification-bar.md D3/D5
# container=vn-market-intelligence-mcp-rag-service-1
# container_id=16c59b5e929fcd2fe22889f072edbc2b669318059bde0a2aa93b41cf776bfa08
# started_at=2026-08-15T10:16:22.548533876Z   restart_count=0   (D2 identity at OPEN)
# mem_limit_bytes=2147483648   image=sha256:24a8e2949611b9c5f4aeb0c1da3343fca99f289e0d7ae8c27122fd49c14a8f14   (read live, never from prose)
# opened_at=2026-08-23T14:36:47Z  interval_s=60  duration_s=97200
timestamp,used_percent,used_bytes,container_status
2026-08-24T07:07:50Z,91.50,1.83GiB,running
2026-08-24T07:08:51Z,91.50,1.83GiB,running
2026-08-24T07:09:52Z,91.50,1.83GiB,running
2026-08-24T07:10:53Z,91.50,1.83GiB,running
2026-08-24T07:11:54Z,91.50,1.83GiB,running
2026-08-24T07:12:55Z,91.50,1.83GiB,running
2026-08-24T07:13:56Z,91.50,1.83GiB,running
2026-08-24T07:14:58Z,91.50,1.83GiB,running
2026-08-24T07:15:59Z,91.50,1.83GiB,running
2026-08-24T07:17:01Z,91.50,1.83GiB,running
2026-08-24T07:18:02Z,91.50,1.83GiB,running
2026-08-24T07:19:03Z,91.32,1.826GiB,running
2026-08-24T07:20:04Z,91.32,1.826GiB,running
2026-08-24T07:21:05Z,91.32,1.826GiB,running
2026-08-24T07:22:06Z,58.32,1.166GiB,running
2026-08-24T07:23:08Z,90.80,1.816GiB,running
2026-08-24T07:24:09Z,90.80,1.816GiB,running
2026-08-24T07:25:11Z,90.80,1.816GiB,running
2026-08-24T07:26:12Z,90.80,1.816GiB,running
2026-08-24T07:27:13Z,90.80,1.816GiB,running
2026-08-24T07:28:14Z,90.80,1.816GiB,running
2026-08-24T07:29:15Z,90.80,1.816GiB,running
2026-08-24T07:30:16Z,90.80,1.816GiB,running
2026-08-24T07:31:18Z,90.81,1.816GiB,running
2026-08-24T07:32:19Z,90.80,1.816GiB,running
2026-08-24T07:33:21Z,90.80,1.816GiB,running
2026-08-24T07:34:22Z,90.80,1.816GiB,running
2026-08-24T07:35:23Z,90.80,1.816GiB,running
2026-08-24T07:36:24Z,90.80,1.816GiB,running
2026-08-24T07:37:25Z,90.80,1.816GiB,running
2026-08-24T07:38:26Z,58.25,1.165GiB,running
2026-08-24T07:39:28Z,90.25,1.805GiB,running
2026-08-24T07:40:29Z,90.25,1.805GiB,running
2026-08-24T07:41:31Z,90.25,1.805GiB,running
2026-08-24T07:42:32Z,90.25,1.805GiB,running
2026-08-24T07:43:33Z,90.25,1.805GiB,running
2026-08-24T07:44:34Z,90.25,1.805GiB,running
2026-08-24T07:45:35Z,90.25,1.805GiB,running
2026-08-24T07:46:37Z,90.25,1.805GiB,running
2026-08-24T07:47:38Z,90.25,1.805GiB,running
2026-08-24T07:48:39Z,90.25,1.805GiB,running
2026-08-24T07:49:41Z,90.25,1.805GiB,running
2026-08-24T07:50:42Z,90.25,1.805GiB,running
2026-08-24T07:51:43Z,90.25,1.805GiB,running
2026-08-24T07:52:44Z,90.25,1.805GiB,running
2026-08-24T07:53:46Z,90.25,1.805GiB,running
2026-08-24T07:54:47Z,94.65,1.893GiB,running
2026-08-24T07:55:48Z,90.67,1.813GiB,running
2026-08-24T07:56:49Z,90.67,1.813GiB,running
2026-08-24T07:57:51Z,90.67,1.813GiB,running
2026-08-24T07:58:52Z,90.67,1.813GiB,running
2026-08-24T07:59:53Z,90.67,1.813GiB,running
2026-08-24T08:00:54Z,90.89,1.818GiB,running
2026-08-24T08:01:55Z,90.68,1.814GiB,running
2026-08-24T08:02:57Z,90.68,1.814GiB,running
2026-08-24T08:03:58Z,90.68,1.814GiB,running
2026-08-24T08:04:59Z,91.75,1.835GiB,running
2026-08-24T08:06:01Z,91.11,1.822GiB,running
2026-08-24T08:07:03Z,90.85,1.817GiB,running
2026-08-24T08:08:04Z,90.85,1.817GiB,running
2026-08-24T08:09:05Z,90.85,1.817GiB,running
2026-08-24T08:10:06Z,90.85,1.817GiB,running
2026-08-24T08:11:07Z,90.86,1.817GiB,running
2026-08-24T08:12:09Z,90.86,1.817GiB,running
2026-08-24T08:13:11Z,90.86,1.817GiB,running
2026-08-24T08:14:12Z,90.87,1.817GiB,running
2026-08-24T08:15:13Z,90.87,1.817GiB,running
2026-08-24T08:16:14Z,90.87,1.817GiB,running
2026-08-24T08:17:16Z,90.87,1.817GiB,running
2026-08-24T08:18:17Z,90.87,1.817GiB,running
2026-08-24T08:19:18Z,90.63,1.813GiB,running
2026-08-24T08:20:19Z,90.63,1.813GiB,running
2026-08-24T08:21:21Z,65.12,1.302GiB,running
2026-08-24T08:22:22Z,65.12,1.302GiB,running
2026-08-24T08:23:23Z,65.12,1.302GiB,running
2026-08-24T08:24:25Z,65.12,1.302GiB,running
2026-08-24T08:25:26Z,65.12,1.302GiB,running
2026-08-24T08:26:27Z,32.73,670.3MiB,running
2026-08-24T08:27:28Z,65.08,1.302GiB,running
2026-08-24T08:28:29Z,65.08,1.302GiB,running
2026-08-24T08:29:31Z,65.08,1.302GiB,running
2026-08-24T08:30:33Z,65.40,1.308GiB,running
2026-08-24T08:31:34Z,65.09,1.302GiB,running
2026-08-24T08:32:35Z,65.09,1.302GiB,running
2026-08-24T08:33:36Z,65.09,1.302GiB,running
2026-08-24T08:34:37Z,65.09,1.302GiB,running
2026-08-24T08:35:38Z,65.09,1.302GiB,running
2026-08-24T08:36:40Z,65.09,1.302GiB,running
2026-08-24T08:37:42Z,65.09,1.302GiB,running
2026-08-24T08:38:43Z,65.09,1.302GiB,running
2026-08-24T08:39:44Z,65.09,1.302GiB,running
2026-08-24T08:40:45Z,65.09,1.302GiB,running
2026-08-24T08:41:46Z,65.09,1.302GiB,running
2026-08-24T08:42:48Z,65.09,1.302GiB,running
2026-08-24T08:43:50Z,65.47,1.309GiB,running
2026-08-24T08:44:52Z,65.10,1.302GiB,running
2026-08-24T08:45:53Z,65.10,1.302GiB,running
2026-08-24T08:46:54Z,65.10,1.302GiB,running
2026-08-24T08:47:55Z,65.10,1.302GiB,running
2026-08-24T08:48:56Z,65.10,1.302GiB,running
2026-08-24T08:49:57Z,65.10,1.302GiB,running
2026-08-24T08:50:58Z,65.10,1.302GiB,running
2026-08-24T08:52:00Z,65.10,1.302GiB,running
2026-08-24T08:53:02Z,65.10,1.302GiB,running
2026-08-24T08:54:03Z,65.10,1.302GiB,running
2026-08-24T08:55:04Z,65.10,1.302GiB,running
2026-08-24T08:56:05Z,65.10,1.302GiB,running
2026-08-24T08:57:06Z,65.10,1.302GiB,running
2026-08-24T08:58:07Z,65.22,1.304GiB,running
2026-08-24T08:59:08Z,65.20,1.304GiB,running
2026-08-24T09:00:10Z,65.18,1.304GiB,running
2026-08-24T09:01:12Z,65.18,1.304GiB,running
2026-08-24T09:02:13Z,65.95,1.319GiB,running
2026-08-24T09:03:14Z,65.36,1.307GiB,running
2026-08-24T09:04:15Z,65.32,1.306GiB,running
2026-08-24T09:05:16Z,65.30,1.306GiB,running
2026-08-24T09:06:17Z,65.30,1.306GiB,running
2026-08-24T09:07:18Z,65.30,1.306GiB,running
2026-08-24T09:08:20Z,65.30,1.306GiB,running
2026-08-24T09:09:22Z,65.30,1.306GiB,running
2026-08-24T09:10:23Z,65.30,1.306GiB,running
2026-08-24T09:11:24Z,65.16,1.303GiB,running
2026-08-24T09:12:25Z,65.45,1.309GiB,running
2026-08-24T09:13:26Z,65.55,1.311GiB,running
2026-08-24T09:14:27Z,65.55,1.311GiB,running
2026-08-24T09:15:28Z,65.55,1.311GiB,running
2026-08-24T09:16:30Z,65.55,1.311GiB,running
2026-08-24T09:17:32Z,65.55,1.311GiB,running
2026-08-24T09:18:33Z,65.55,1.311GiB,running
2026-08-24T09:19:34Z,65.55,1.311GiB,running
2026-08-24T09:20:35Z,65.55,1.311GiB,running
2026-08-24T09:21:36Z,65.55,1.311GiB,running
2026-08-24T09:22:37Z,65.55,1.311GiB,running
2026-08-24T09:23:39Z,65.55,1.311GiB,running
2026-08-24T09:24:40Z,65.55,1.311GiB,running
2026-08-24T09:25:42Z,65.55,1.311GiB,running
2026-08-24T09:26:43Z,65.55,1.311GiB,running
2026-08-24T09:27:44Z,65.55,1.311GiB,running
2026-08-24T09:28:45Z,65.55,1.311GiB,running
2026-08-24T09:29:46Z,65.55,1.311GiB,running
2026-08-24T09:30:47Z,65.94,1.319GiB,running
2026-08-24T09:31:49Z,65.56,1.311GiB,running
2026-08-24T09:32:50Z,65.56,1.311GiB,running
2026-08-24T09:33:52Z,65.56,1.311GiB,running
2026-08-24T09:34:53Z,65.56,1.311GiB,running
2026-08-24T09:35:54Z,65.56,1.311GiB,running
2026-08-24T09:36:55Z,65.56,1.311GiB,running
2026-08-24T09:37:56Z,65.56,1.311GiB,running
2026-08-24T09:38:58Z,65.52,1.31GiB,running
2026-08-24T09:39:59Z,65.84,1.317GiB,running
2026-08-24T09:41:00Z,65.84,1.317GiB,running
2026-08-24T09:42:02Z,65.84,1.317GiB,running
2026-08-24T09:43:03Z,65.84,1.317GiB,running
2026-08-24T09:44:04Z,65.84,1.317GiB,running
2026-08-24T09:45:05Z,65.84,1.317GiB,running
2026-08-24T09:46:07Z,47.93,981.6MiB,running
2026-08-24T09:47:08Z,69.93,1.399GiB,running
2026-08-24T09:48:09Z,65.74,1.315GiB,running
2026-08-24T09:49:10Z,65.74,1.315GiB,running
2026-08-24T09:50:12Z,65.74,1.315GiB,running
2026-08-24T09:51:13Z,66.13,1.323GiB,running
2026-08-24T09:52:14Z,66.42,1.328GiB,running
2026-08-24T09:53:15Z,66.62,1.332GiB,running
2026-08-24T09:54:17Z,66.62,1.332GiB,running
2026-08-24T09:55:18Z,66.62,1.332GiB,running
2026-08-24T09:56:19Z,66.62,1.332GiB,running
2026-08-24T09:57:20Z,66.72,1.334GiB,running
2026-08-24T09:58:22Z,66.72,1.334GiB,running
2026-08-24T09:59:23Z,66.72,1.334GiB,running
2026-08-24T10:00:24Z,66.72,1.334GiB,running
2026-08-24T10:01:26Z,66.72,1.334GiB,running
2026-08-24T10:02:27Z,33.84,693.1MiB,running
2026-08-24T10:03:28Z,65.96,1.319GiB,running
2026-08-24T10:04:29Z,65.96,1.319GiB,running
2026-08-24T10:05:31Z,65.96,1.319GiB,running
2026-08-24T10:06:32Z,65.96,1.319GiB,running
2026-08-24T10:07:33Z,65.96,1.319GiB,running
2026-08-24T10:08:35Z,65.96,1.319GiB,running
2026-08-24T10:09:36Z,65.96,1.319GiB,running
2026-08-24T10:10:37Z,65.96,1.319GiB,running
2026-08-24T10:11:38Z,65.96,1.319GiB,running
2026-08-24T10:12:39Z,65.96,1.319GiB,running
2026-08-24T10:13:40Z,65.96,1.319GiB,running
2026-08-24T10:14:42Z,65.96,1.319GiB,running
2026-08-24T10:15:43Z,65.96,1.319GiB,running
2026-08-24T10:16:45Z,65.96,1.319GiB,running
2026-08-24T10:17:46Z,65.96,1.319GiB,running
2026-08-24T10:18:47Z,33.46,685.2MiB,running
2026-08-24T10:19:48Z,65.92,1.318GiB,running
2026-08-24T10:20:49Z,65.92,1.318GiB,running
2026-08-24T10:21:50Z,65.92,1.318GiB,running
2026-08-24T10:22:52Z,65.92,1.318GiB,running
2026-08-24T10:23:54Z,65.92,1.318GiB,running
2026-08-24T10:24:55Z,65.92,1.318GiB,running
2026-08-24T10:25:56Z,65.92,1.318GiB,running
2026-08-24T10:26:57Z,65.92,1.318GiB,running
2026-08-24T10:27:58Z,65.92,1.318GiB,running
2026-08-24T10:28:59Z,65.92,1.318GiB,running
2026-08-24T10:30:00Z,65.92,1.318GiB,running
2026-08-24T10:31:02Z,65.92,1.318GiB,running
2026-08-24T10:32:04Z,65.92,1.318GiB,running
2026-08-24T10:33:05Z,65.92,1.318GiB,running
2026-08-24T10:34:06Z,65.92,1.318GiB,running
2026-08-24T10:35:07Z,69.86,1.397GiB,running
2026-08-24T10:36:08Z,65.75,1.315GiB,running
2026-08-24T10:37:09Z,65.75,1.315GiB,running
2026-08-24T10:38:11Z,65.75,1.315GiB,running
2026-08-24T10:39:13Z,65.75,1.315GiB,running
2026-08-24T10:40:14Z,65.75,1.315GiB,running
2026-08-24T10:41:15Z,65.75,1.315GiB,running
2026-08-24T10:42:16Z,65.75,1.315GiB,running
2026-08-24T10:43:17Z,65.75,1.315GiB,running
2026-08-24T10:44:18Z,65.75,1.315GiB,running
2026-08-24T10:45:19Z,65.75,1.315GiB,running
2026-08-24T10:46:21Z,65.75,1.315GiB,running
2026-08-24T10:47:23Z,65.75,1.315GiB,running
2026-08-24T10:48:24Z,65.75,1.315GiB,running
2026-08-24T10:49:25Z,65.75,1.315GiB,running
2026-08-24T10:50:26Z,33.34,682.9MiB,running
2026-08-24T10:51:27Z,65.67,1.313GiB,running
2026-08-24T10:52:28Z,65.67,1.313GiB,running
2026-08-24T10:53:29Z,65.67,1.313GiB,running
2026-08-24T10:54:31Z,65.67,1.313GiB,running
2026-08-24T10:55:33Z,65.67,1.313GiB,running
2026-08-24T10:56:34Z,65.67,1.313GiB,running
2026-08-24T10:57:35Z,65.67,1.313GiB,running
2026-08-24T10:58:36Z,65.67,1.313GiB,running
2026-08-24T10:59:37Z,65.67,1.313GiB,running
2026-08-24T11:00:38Z,65.68,1.314GiB,running
2026-08-24T11:01:39Z,65.68,1.314GiB,running
2026-08-24T11:02:41Z,65.68,1.314GiB,running
2026-08-24T11:03:43Z,65.68,1.314GiB,running
2026-08-24T11:04:44Z,65.68,1.314GiB,running
2026-08-24T11:05:45Z,65.68,1.314GiB,running
2026-08-24T11:06:46Z,65.68,1.314GiB,running
2026-08-24T11:07:47Z,65.68,1.314GiB,running
2026-08-24T11:08:48Z,65.68,1.314GiB,running
2026-08-24T11:09:49Z,65.68,1.314GiB,running
2026-08-24T11:10:51Z,65.68,1.314GiB,running
2026-08-24T11:11:53Z,65.69,1.314GiB,running
2026-08-24T11:12:54Z,65.68,1.314GiB,running
2026-08-24T11:13:55Z,65.69,1.314GiB,running
2026-08-24T11:14:56Z,65.68,1.314GiB,running
2026-08-24T11:15:57Z,65.68,1.314GiB,running
2026-08-24T11:16:58Z,65.68,1.314GiB,running
2026-08-24T11:18:00Z,65.68,1.314GiB,running
2026-08-24T11:19:01Z,65.68,1.314GiB,running
2026-08-24T11:20:03Z,65.68,1.314GiB,running
2026-08-24T11:21:04Z,65.68,1.314GiB,running
2026-08-24T11:22:05Z,65.68,1.314GiB,running
2026-08-24T11:23:06Z,33.30,681.9MiB,running
2026-08-24T11:24:07Z,33.30,681.9MiB,running
2026-08-24T11:25:08Z,33.30,681.9MiB,running
2026-08-24T11:26:10Z,33.30,681.9MiB,running
2026-08-24T11:27:11Z,33.30,681.9MiB,running
2026-08-24T11:28:13Z,33.30,681.9MiB,running
2026-08-24T11:29:14Z,33.30,681.9MiB,running
2026-08-24T11:30:15Z,33.30,681.9MiB,running
2026-08-24T11:31:16Z,33.30,681.9MiB,running
2026-08-24T11:32:17Z,33.30,681.9MiB,running
2026-08-24T11:33:19Z,33.30,681.9MiB,running
2026-08-24T11:34:20Z,33.30,681.9MiB,running
2026-08-24T11:35:21Z,33.30,681.9MiB,running
2026-08-24T11:36:23Z,33.30,681.9MiB,running
2026-08-24T11:37:24Z,33.30,681.9MiB,running
2026-08-24T11:38:25Z,33.30,681.9MiB,running
2026-08-24T11:39:26Z,65.90,1.318GiB,running
2026-08-24T11:40:28Z,65.55,1.311GiB,running
2026-08-24T11:41:29Z,65.55,1.311GiB,running
2026-08-24T11:42:30Z,65.55,1.311GiB,running
2026-08-24T11:43:31Z,65.55,1.311GiB,running
2026-08-24T11:44:33Z,65.55,1.311GiB,running
2026-08-24T11:45:34Z,65.55,1.311GiB,running
2026-08-24T11:46:35Z,65.55,1.311GiB,running
2026-08-24T11:47:36Z,65.54,1.311GiB,running
2026-08-24T11:48:38Z,65.54,1.311GiB,running
2026-08-24T11:49:39Z,66.03,1.321GiB,running
2026-08-24T11:50:40Z,66.51,1.33GiB,running
2026-08-24T11:51:41Z,66.71,1.334GiB,running
2026-08-24T11:52:43Z,66.71,1.334GiB,running
2026-08-24T11:53:44Z,66.71,1.334GiB,running
2026-08-24T11:54:45Z,66.71,1.334GiB,running
2026-08-24T11:55:47Z,72.19,1.444GiB,running
2026-08-24T11:56:48Z,66.77,1.335GiB,running
2026-08-24T11:57:49Z,66.77,1.335GiB,running
2026-08-24T11:58:50Z,66.77,1.335GiB,running
2026-08-24T11:59:51Z,66.77,1.335GiB,running
2026-08-24T12:00:53Z,66.77,1.335GiB,running
2026-08-24T12:01:54Z,66.77,1.335GiB,running
2026-08-24T12:02:55Z,66.77,1.335GiB,running
2026-08-24T12:03:57Z,66.77,1.335GiB,running
2026-08-24T12:04:58Z,67.01,1.34GiB,running
2026-08-24T12:05:59Z,67.27,1.345GiB,running
2026-08-24T12:07:00Z,66.72,1.334GiB,running
2026-08-24T12:08:01Z,66.72,1.334GiB,running
2026-08-24T12:09:03Z,66.72,1.334GiB,running
2026-08-24T12:10:04Z,66.72,1.334GiB,running
2026-08-24T12:11:06Z,66.72,1.334GiB,running
2026-08-24T12:12:07Z,67.04,1.341GiB,running
2026-08-24T12:13:08Z,66.72,1.334GiB,running
2026-08-24T12:14:09Z,66.72,1.334GiB,running
2026-08-24T12:15:10Z,66.72,1.334GiB,running
2026-08-24T12:16:11Z,66.72,1.334GiB,running
2026-08-24T12:17:13Z,66.72,1.334GiB,running
2026-08-24T12:18:15Z,66.72,1.334GiB,running
2026-08-24T12:19:16Z,66.72,1.334GiB,running
2026-08-24T12:20:17Z,66.72,1.334GiB,running
2026-08-24T12:21:18Z,66.72,1.334GiB,running
2026-08-24T12:22:19Z,66.72,1.334GiB,running
2026-08-24T12:23:20Z,66.72,1.334GiB,running
2026-08-24T12:24:21Z,66.72,1.334GiB,running
2026-08-24T12:25:23Z,66.72,1.334GiB,running
2026-08-24T12:26:25Z,66.72,1.334GiB,running
2026-08-24T12:27:26Z,34.23,701.1MiB,running
2026-08-24T12:28:27Z,66.58,1.332GiB,running
2026-08-24T12:29:28Z,66.58,1.332GiB,running
2026-08-24T12:30:29Z,66.58,1.332GiB,running
2026-08-24T12:31:30Z,66.58,1.332GiB,running
2026-08-24T12:32:32Z,66.58,1.332GiB,running
2026-08-24T12:33:34Z,66.58,1.332GiB,running
2026-08-24T12:34:35Z,66.59,1.332GiB,running
2026-08-24T12:35:36Z,66.67,1.333GiB,running
2026-08-24T12:36:37Z,66.68,1.334GiB,running
2026-08-24T12:37:38Z,66.68,1.334GiB,running
2026-08-24T12:38:39Z,66.67,1.333GiB,running
2026-08-24T12:39:40Z,66.67,1.333GiB,running
2026-08-24T12:40:43Z,66.67,1.333GiB,running
2026-08-24T12:41:44Z,66.67,1.333GiB,running
2026-08-24T12:42:45Z,66.67,1.333GiB,running
2026-08-24T12:43:47Z,67.02,1.34GiB,running
2026-08-24T12:44:48Z,66.80,1.336GiB,running
2026-08-24T12:45:49Z,66.68,1.334GiB,running
2026-08-24T12:46:51Z,66.78,1.336GiB,running
2026-08-24T12:47:52Z,66.82,1.336GiB,running
2026-08-24T12:48:54Z,66.72,1.334GiB,running
2026-08-24T12:49:55Z,66.73,1.335GiB,running
2026-08-24T12:50:56Z,66.80,1.336GiB,running
2026-08-24T12:51:57Z,66.26,1.325GiB,running
2026-08-24T12:52:58Z,66.06,1.321GiB,running
2026-08-24T12:53:59Z,65.91,1.318GiB,running
2026-08-24T12:55:01Z,65.91,1.318GiB,running
2026-08-24T12:56:02Z,65.91,1.318GiB,running
2026-08-24T12:57:04Z,66.03,1.321GiB,running
2026-08-24T12:58:05Z,66.09,1.322GiB,running
2026-08-24T12:59:06Z,65.91,1.318GiB,running
2026-08-24T13:00:07Z,66.23,1.325GiB,running
2026-08-24T13:01:08Z,66.07,1.321GiB,running
2026-08-24T13:02:09Z,65.93,1.319GiB,running
2026-08-24T13:03:10Z,65.72,1.314GiB,running
2026-08-24T13:04:12Z,65.71,1.314GiB,running
2026-08-24T13:05:14Z,65.54,1.311GiB,running
2026-08-24T13:06:15Z,65.62,1.312GiB,running
2026-08-24T13:07:16Z,65.46,1.309GiB,running
2026-08-24T13:08:17Z,65.45,1.309GiB,running
2026-08-24T13:09:18Z,65.34,1.307GiB,running
2026-08-24T13:10:19Z,65.21,1.304GiB,running
2026-08-24T13:11:20Z,65.34,1.307GiB,running
2026-08-24T13:12:22Z,65.34,1.307GiB,running
2026-08-24T13:13:24Z,65.52,1.31GiB,running
2026-08-24T13:14:25Z,65.42,1.308GiB,running
2026-08-24T13:15:26Z,65.67,1.313GiB,running
2026-08-24T13:16:27Z,65.76,1.315GiB,running
2026-08-24T13:17:28Z,65.93,1.319GiB,running
2026-08-24T13:18:29Z,66.50,1.33GiB,running
2026-08-24T13:19:31Z,66.57,1.331GiB,running
2026-08-24T13:20:32Z,66.50,1.33GiB,running
2026-08-24T13:21:34Z,66.70,1.334GiB,running
2026-08-24T13:22:35Z,66.99,1.34GiB,running
2026-08-24T13:23:36Z,67.16,1.343GiB,running
2026-08-24T13:24:37Z,67.53,1.351GiB,running
2026-08-24T13:25:38Z,67.52,1.35GiB,running
2026-08-24T13:26:39Z,67.77,1.355GiB,running
2026-08-24T13:27:41Z,68.60,1.372GiB,running
2026-08-24T13:28:43Z,68.52,1.37GiB,running
2026-08-24T13:29:44Z,68.42,1.368GiB,running
2026-08-24T13:30:45Z,68.42,1.368GiB,running
2026-08-24T13:31:47Z,68.42,1.368GiB,running
2026-08-24T13:32:48Z,68.82,1.376GiB,running
2026-08-24T13:33:49Z,69.47,1.389GiB,running
2026-08-24T13:34:50Z,69.47,1.389GiB,running
2026-08-24T13:35:52Z,69.61,1.392GiB,running
2026-08-24T13:36:53Z,69.47,1.389GiB,running
2026-08-24T13:37:55Z,69.64,1.393GiB,running
2026-08-24T13:38:56Z,69.47,1.389GiB,running
2026-08-24T13:39:57Z,69.70,1.394GiB,running
2026-08-24T13:40:58Z,69.82,1.396GiB,running
2026-08-24T13:41:59Z,69.67,1.393GiB,running
2026-08-24T13:43:00Z,69.83,1.397GiB,running
2026-08-24T13:44:01Z,69.80,1.396GiB,running
2026-08-24T13:45:02Z,69.63,1.393GiB,running
2026-08-24T13:46:04Z,69.76,1.395GiB,running
2026-08-24T13:47:06Z,69.63,1.393GiB,running
2026-08-24T13:48:07Z,69.78,1.396GiB,running
2026-08-24T13:49:08Z,69.98,1.4GiB,running
2026-08-24T13:50:09Z,69.75,1.395GiB,running
2026-08-24T13:51:10Z,69.72,1.394GiB,running
2026-08-24T13:52:11Z,69.71,1.394GiB,running
2026-08-24T13:53:12Z,69.63,1.393GiB,running
2026-08-24T13:54:14Z,69.72,1.394GiB,running
2026-08-24T13:55:16Z,69.63,1.393GiB,running
2026-08-24T13:56:17Z,69.63,1.393GiB,running
2026-08-24T13:57:18Z,69.63,1.393GiB,running
2026-08-24T13:58:19Z,69.63,1.393GiB,running
2026-08-24T13:59:20Z,69.63,1.393GiB,running
2026-08-24T14:00:21Z,69.61,1.392GiB,running
2026-08-24T14:01:22Z,69.61,1.392GiB,running
2026-08-24T14:02:25Z,69.32,1.386GiB,running
2026-08-24T14:03:26Z,69.32,1.386GiB,running
2026-08-24T14:04:27Z,69.32,1.386GiB,running
2026-08-24T14:05:28Z,69.32,1.386GiB,running
2026-08-24T14:06:29Z,69.32,1.386GiB,running
2026-08-24T14:07:30Z,69.32,1.386GiB,running
2026-08-24T14:08:31Z,69.32,1.386GiB,running
2026-08-24T14:09:33Z,39.32,805.2MiB,running
2026-08-24T14:10:35Z,39.32,805.2MiB,running
2026-08-24T14:11:36Z,39.30,805MiB,running
2026-08-24T14:12:37Z,39.30,805MiB,running
2026-08-24T14:13:38Z,39.30,805MiB,running
2026-08-24T14:14:39Z,39.30,805MiB,running
2026-08-24T14:15:40Z,39.30,805MiB,running
2026-08-24T14:16:41Z,39.30,805MiB,running
2026-08-24T14:17:43Z,39.30,805MiB,running
2026-08-24T14:18:45Z,39.30,805MiB,running
2026-08-24T14:19:46Z,39.30,805MiB,running
2026-08-24T14:20:47Z,44.76,916.7MiB,running
2026-08-24T14:21:48Z,76.63,1.533GiB,running
2026-08-24T14:22:49Z,76.63,1.533GiB,running
2026-08-24T14:23:50Z,76.63,1.533GiB,running
2026-08-24T14:24:51Z,76.63,1.533GiB,running
2026-08-24T14:25:53Z,76.63,1.533GiB,running
2026-08-24T14:26:55Z,76.63,1.533GiB,running
2026-08-24T14:27:56Z,76.20,1.524GiB,running
2026-08-24T14:28:57Z,76.18,1.524GiB,running
2026-08-24T14:29:58Z,76.18,1.524GiB,running
2026-08-24T14:30:59Z,76.19,1.524GiB,running
2026-08-24T14:32:00Z,76.19,1.524GiB,running
2026-08-24T14:33:02Z,76.19,1.524GiB,running
2026-08-24T14:34:03Z,76.19,1.524GiB,running
2026-08-24T14:35:05Z,76.19,1.524GiB,running
2026-08-24T14:36:06Z,76.19,1.524GiB,running
2026-08-24T14:37:07Z,76.47,1.529GiB,running
2026-08-24T14:38:08Z,76.19,1.524GiB,running
2026-08-24T14:39:09Z,76.19,1.524GiB,running
2026-08-24T14:40:10Z,76.19,1.524GiB,running
2026-08-24T14:41:12Z,76.19,1.524GiB,running
2026-08-24T14:42:13Z,76.19,1.524GiB,running
2026-08-24T14:43:15Z,76.19,1.524GiB,running
2026-08-24T14:44:16Z,76.19,1.524GiB,running
2026-08-24T14:45:17Z,76.19,1.524GiB,running
2026-08-24T14:46:18Z,76.19,1.524GiB,running
2026-08-24T14:47:19Z,76.19,1.524GiB,running
2026-08-24T14:48:21Z,76.19,1.524GiB,running
2026-08-24T14:49:22Z,76.19,1.524GiB,running
2026-08-24T14:50:23Z,76.19,1.524GiB,running
2026-08-24T14:51:25Z,76.19,1.524GiB,running
2026-08-24T14:52:26Z,76.20,1.524GiB,running
2026-08-24T14:53:27Z,81.82,1.636GiB,running
2026-08-24T14:54:28Z,76.31,1.526GiB,running
2026-08-24T14:55:30Z,76.31,1.526GiB,running
2026-08-24T14:56:31Z,76.31,1.526GiB,running
2026-08-24T14:57:32Z,76.31,1.526GiB,running
2026-08-24T14:58:33Z,76.31,1.526GiB,running
2026-08-24T14:59:35Z,76.31,1.526GiB,running
2026-08-24T15:00:36Z,76.31,1.526GiB,running
2026-08-24T15:01:37Z,76.31,1.526GiB,running
2026-08-24T15:02:38Z,76.31,1.526GiB,running
2026-08-24T15:03:40Z,76.31,1.526GiB,running
2026-08-24T15:04:41Z,76.31,1.526GiB,running
2026-08-24T15:05:42Z,76.31,1.526GiB,running
2026-08-24T15:06:43Z,76.31,1.526GiB,running
2026-08-24T15:07:45Z,76.31,1.526GiB,running
2026-08-24T15:08:46Z,42.53,871.1MiB,running
2026-08-24T15:09:47Z,75.31,1.506GiB,running
2026-08-24T15:10:48Z,75.31,1.506GiB,running
2026-08-24T15:11:50Z,75.31,1.506GiB,running
2026-08-24T15:12:52Z,75.31,1.506GiB,running
2026-08-24T15:13:54Z,75.31,1.506GiB,running
2026-08-24T15:14:55Z,75.31,1.506GiB,running
2026-08-24T15:15:56Z,75.31,1.506GiB,running
2026-08-24T15:16:57Z,75.31,1.506GiB,running
2026-08-24T15:17:59Z,75.31,1.506GiB,running
2026-08-24T15:19:00Z,75.31,1.506GiB,running
2026-08-24T15:20:01Z,75.31,1.506GiB,running
2026-08-24T15:21:02Z,75.31,1.506GiB,running
2026-08-24T15:22:03Z,75.31,1.506GiB,running
2026-08-24T15:23:05Z,75.31,1.506GiB,running
2026-08-24T15:24:06Z,75.31,1.506GiB,running
2026-08-24T15:25:07Z,42.11,862.4MiB,running
2026-08-24T15:26:09Z,42.11,862.4MiB,running
2026-08-24T15:27:10Z,42.11,862.4MiB,running
