ts,container_id,memory_current_bytes,memory_stat_anon,memory_stat_file,memory_stat_inactive_file,memory_stat_pgscan,memory_stat_pgsteal,memory_stat_workingset_refault_anon,memory_events_max,memory_events_oom,memory_events_oom_kill,vmrss_kib,vmhwm_kib
2026-08-27T04:43:09Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292678656,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T04:48:10Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293530624,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T04:53:11Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292584448,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T04:58:12Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292920320,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:03:14Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292875264,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:08:15Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293170176,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:13:16Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292404224,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:18:18Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292736000,2193453056,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:23:19Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292367360,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:28:20Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292649984,2193461248,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:33:22Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292891648,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:38:23Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293485568,2193461248,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:43:24Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292895744,2193457152,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:48:25Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293161984,2193461248,21377024,20021248,1361730,394100,144941,2539,0,0,2461872,2842976
2026-08-27T05:53:27Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293194752,2193473536,21377024,20021248,1361730,394100,144944,2539,0,0,2461884,2842976
2026-08-27T05:58:28Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293039104,2193592320,21377024,20021248,1361730,394100,144973,2539,0,0,2462008,2842976
2026-08-27T06:03:29Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292776960,2193596416,21377024,20021248,1361730,394100,144973,2539,0,0,2462008,2842976
2026-08-27T06:08:30Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292813824,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:13:32Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293055488,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:18:33Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292789248,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:23:34Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293047296,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:28:36Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292813824,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:33:37Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293264384,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:38:38Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293047296,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:43:40Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293309440,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:48:41Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293014528,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:53:42Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293022720,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T06:58:43Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293006336,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T07:03:45Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293301248,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T07:08:46Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293059584,2193616896,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T07:13:47Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293067776,2193612800,21377024,20021248,1361730,394100,144979,2539,0,0,2462024,2842976
2026-08-27T07:18:48Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293071872,2193629184,21377024,20021248,1361730,394100,144982,2539,0,0,2462036,2842976
2026-08-27T07:23:50Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293411840,2193756160,21377024,20021248,1361730,394100,145002,2539,0,0,2462164,2842976
2026-08-27T07:28:51Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293207040,2193756160,21377024,20021248,1361730,394100,145002,2539,0,0,2462164,2842976
2026-08-27T07:33:53Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293227520,2193821696,21377024,20021248,1361730,394100,145006,2539,0,0,2462224,2842976
2026-08-27T07:38:54Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293432320,2193817600,21377024,20021248,1361730,394100,145006,2539,0,0,2462224,2842976
2026-08-27T07:43:55Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293907456,2193817600,22650880,20021248,1361730,394100,145006,2539,0,0,2457908,2842976
2026-08-27T07:48:56Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2295369728,2193788928,23396352,20021248,1361986,394113,145006,2539,0,0,2448488,2842976
2026-08-27T07:53:58Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2295095296,2193694720,23396352,20021248,1362562,394121,145006,2539,0,0,2448348,2842976
2026-08-27T07:58:59Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2294910976,2193498112,23396352,20021248,1363266,394161,145006,2539,0,0,2448128,2842976
2026-08-27T08:04:00Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2294145024,2193104896,23396352,20021248,1364738,394226,145006,2539,0,0,2447556,2842976
2026-08-27T08:09:01Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293493760,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:14:03Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293460992,2190831616,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:19:04Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293886976,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:24:05Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293297152,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:29:07Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293805056,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:34:08Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2292748288,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:39:09Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293530624,2190827520,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:44:10Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2293534720,2190823424,23396352,20021248,1366025,394564,145006,2539,0,0,2445332,2842976
2026-08-27T08:49:12Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358190080,1503416320,24440832,20037632,1366025,394564,145441,2539,0,0,1774052,2842976
2026-08-27T08:54:13Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358624256,1639452672,24440832,20037632,1366025,394564,145441,2539,0,0,1906900,2842976
2026-08-27T08:59:14Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2357936128,1745166336,24440832,20037632,1366025,394564,145441,2539,0,0,2010132,2842976
2026-08-27T09:04:15Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359005184,1792950272,24440832,20037632,1366025,394564,145441,2539,0,0,2066900,2842976
2026-08-27T09:09:17Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358714368,1937928192,24440832,20037632,1366025,394564,145446,2539,0,0,2198376,2842976
2026-08-27T09:14:18Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359062528,1959563264,24440832,20037632,1366025,394564,145467,2539,0,0,2219508,2842976
2026-08-27T09:19:19Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359095296,1959567360,24440832,20037632,1366025,394564,145467,2539,0,0,2219508,2842976
2026-08-27T09:24:21Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359050240,2017533952,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:29:22Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359050240,2017533952,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:34:23Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359328768,2017529856,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:39:24Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359070720,2017538048,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:44:26Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359480320,2017533952,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:49:27Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359181312,2017533952,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:54:28Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358800384,2017533952,24440832,20037632,1366025,394564,145470,2539,0,0,2276120,2842976
2026-08-27T09:59:30Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358800384,2117300224,24440832,20037632,1366025,394564,145470,2539,0,0,2373548,2842976
2026-08-27T10:04:31Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358538240,2210705408,24440832,20037632,1366025,394564,145470,2539,0,0,2464764,2842976
2026-08-27T10:09:32Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358226944,2244112384,24440832,20037632,1366025,394564,145470,2539,0,0,2497388,2842976
2026-08-27T10:14:33Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358194176,2255159296,24440832,20037632,1366025,394564,145470,2539,0,0,2508172,2842976
2026-08-27T10:19:35Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358493184,2255155200,24440832,20037632,1366025,394564,145470,2539,0,0,2508172,2842976
2026-08-27T10:24:36Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358771712,2255151104,24440832,20037632,1366025,394564,145470,2539,0,0,2508172,2842976
2026-08-27T10:29:37Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358505472,2255151104,24440832,20037632,1366025,394564,145470,2539,0,0,2508172,2842976
2026-08-27T10:34:38Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358517760,2255167488,24440832,20037632,1366025,394564,145473,2539,0,0,2508184,2842976
2026-08-27T10:39:40Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358366208,2255306752,24440832,20037632,1366025,394564,145496,2539,0,0,2508316,2842976
2026-08-27T10:44:41Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358878208,2255302656,24440832,20037632,1366025,394564,145496,2539,0,0,2508316,2842976
2026-08-27T10:49:42Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359140352,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T10:54:44Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358624256,2255327232,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T10:59:45Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358239232,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:04:46Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358620160,2255327232,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:09:47Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358689792,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:14:49Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358370304,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:19:50Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358620160,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:24:51Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358620160,2255319040,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:29:53Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358579200,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:34:54Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358648832,2255327232,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:39:55Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358386688,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:44:57Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358898688,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:49:58Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358370304,2255323136,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T11:54:59Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358886400,2255319040,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T12:00:01Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358358016,2255319040,24440832,20037632,1366025,394564,145501,2539,0,0,2508336,2842976
2026-08-27T12:05:02Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358767616,2255429632,24440832,20037632,1366025,394564,145529,2539,0,0,2508440,2842976
2026-08-27T12:10:03Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358493184,2255433728,24440832,20037632,1366025,394564,145529,2539,0,0,2508440,2842976
2026-08-27T12:15:05Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358767616,2255454208,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:20:06Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358763520,2256105472,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:25:07Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358792192,2255454208,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:30:08Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358767616,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:35:10Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358513664,2255454208,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:40:11Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358591488,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:45:12Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358775808,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:50:14Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358751232,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T12:55:15Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358747136,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:00:17Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358624256,2255446016,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:05:18Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359037952,2255454208,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:10:19Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358829056,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:15:20Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358743040,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:20:22Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358755328,2255450112,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:25:23Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359283712,2255446016,24440832,20037632,1366025,394564,145535,2539,0,0,2508460,2842976
2026-08-27T13:30:24Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359037952,2255466496,24440832,20037632,1366025,394564,145538,2539,0,0,2508488,2842976
2026-08-27T13:35:26Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358620160,2255572992,24440832,20037632,1366025,394564,145560,2539,0,0,2508580,2842976
2026-08-27T13:40:27Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359414784,2255597568,24440832,20037632,1366025,394564,145569,2539,0,0,2508604,2842976
2026-08-27T13:45:28Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2358632448,2255593472,24440832,20037632,1366025,394564,145569,2539,0,0,2508604,2842976
2026-08-27T13:50:30Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359173120,2255597568,24440832,20037632,1366025,394564,145569,2539,0,0,2508604,2842976
2026-08-27T13:55:31Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2359693312,2255601664,24440832,20037632,1366025,394564,145569,2539,0,0,2508604,2842976
2026-08-27T14:00:32Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2522808320,2400276480,43491328,39088128,1366025,394564,145569,2539,0,0,2566140,2842976
2026-08-27T14:05:34Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2651525120,1857044480,4603904,0,1497618,416511,145602,2641,0,0,2040500,2842976
2026-08-27T14:10:35Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2377711616,1787830272,13668352,12341248,1716127,437078,152925,2706,0,0,1974196,2842976
2026-08-27T14:15:37Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2682945536,2083266560,3170304,745472,1944831,514329,159647,3090,0,0,2287760,2842976
2026-08-27T14:20:39Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2555383808,2327027712,14639104,8228864,3563887,951229,542731,6818,0,0,2496036,2842976
2026-08-27T14:25:40Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1700659200,1461837824,40042496,39907328,3722629,963810,557564,6914,0,0,1653936,2842976
2026-08-27T14:30:41Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2205425664,1964146688,40534016,40398848,3722629,963810,558014,6914,0,0,1899908,2842976
2026-08-27T14:35:43Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1802735616,1582235648,27054080,27021312,3722629,963810,560626,6914,0,0,1852252,2842976
2026-08-27T14:40:44Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1557544960,1331752960,34234368,34082816,3722629,963810,568129,6914,0,0,1523320,2842976
2026-08-27T14:45:46Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1697107968,1468968960,34361344,34209792,3722629,963810,577790,6914,0,0,1667376,2842976
2026-08-27T14:50:47Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2220830720,1999650816,46067712,45776896,3722629,963810,578803,6914,0,0,2206732,2842976
2026-08-27T14:55:49Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1843785728,1646034944,6676480,6385664,3722629,963810,578804,6914,0,0,1914624,2842976
2026-08-27T15:00:50Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1905176576,1708752896,6676480,6385664,3722629,963810,578804,6914,0,0,1975872,2842976
2026-08-27T15:05:51Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1942740992,1780400128,6676480,6385664,3722629,963810,578804,6914,0,0,2045844,2842976
2026-08-27T15:10:53Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1944035328,1780404224,6676480,6385664,3722629,963810,578804,6914,0,0,2045844,2842976
2026-08-27T15:15:54Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1945600000,1782353920,6676480,6385664,3722629,963810,578804,6914,0,0,2047888,2842976
2026-08-27T15:20:56Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1951547392,1788768256,6676480,6385664,3722629,963810,578804,6914,0,0,2054012,2842976
2026-08-27T15:25:57Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1952288768,1788764160,6676480,6385664,3722629,963810,578804,6914,0,0,2054012,2842976
2026-08-27T15:30:58Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,1951354880,1788764160,6676480,6385664,3722629,963810,578804,6914,0,0,2054012,2842976
2026-08-27T15:35:59Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2611159040,2443714560,4308992,372736,4072148,1013268,663933,7286,0,0,2727932,2842976
2026-08-27T15:41:02Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2615631872,2209878016,19009536,12853248,4113618,1027865,666249,7375,0,0,2464604,2842976
2026-08-27T15:46:05Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146496512,1741815808,14675968,8519680,4117010,1029616,666390,7391,0,0,2007420,2842976
2026-08-27T15:51:07Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146807808,1741824000,14675968,8519680,4117010,1029616,666391,7391,0,0,2007424,2842976
2026-08-27T15:56:08Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146664448,1741824000,14675968,8519680,4117010,1029616,666391,7391,0,0,2007424,2842976
2026-08-27T16:01:09Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146275328,1741824000,14675968,8519680,4117010,1029616,666391,7391,0,0,2007424,2842976
2026-08-27T16:06:11Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146566144,1741832192,14675968,8519680,4117010,1029616,666391,7391,0,0,2007428,2842976
2026-08-27T16:11:12Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2146566144,1789784064,14675968,8519680,4117010,1029616,666391,7391,0,0,2054256,2842976
2026-08-27T16:16:13Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2154446848,1880559616,14675968,8519680,4117010,1029616,666391,7391,0,0,2142904,2842976
2026-08-27T16:21:14Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2204594176,2019753984,14675968,8519680,4117010,1029616,666391,7391,0,0,2289016,2842976
2026-08-27T16:26:16Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2254376960,2078171136,14675968,8519680,4117010,1029616,666391,7391,0,0,2335888,2842976
2026-08-27T16:31:17Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2286202880,2109534208,14675968,8519680,4117010,1029616,666391,7391,0,0,2366512,2842976
2026-08-27T16:36:18Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2303283200,2126725120,14675968,8519680,4117010,1029616,666391,7391,0,0,2383300,2842976
2026-08-27T16:41:20Z,417febec1a033ead2cf85ff29219d956617ba8fb839ba6853f29d7203a223021,2356510720,2182000640,14675968,8519680,4117010,1029616,666391,7391,0,0,2437284,2842976
